client_id,birth_number,district_id,gender,age,age_levels
3507,461202,32,FEMALE,53,MIDDLE AGED
3508,701109,38,MALE,29,ADULT
3509,650213,38,FEMALE,34,ADULT
3510,391026,13,MALE,60,MIDDLE AGED
3511,630911,74,MALE,36,MIDDLE AGED
3512,460525,49,MALE,53,MIDDLE AGED
3513,220720,70,MALE,77,SENIOR
3514,180205,70,FEMALE,81,SENIOR
3515,750102,61,FEMALE,24,YOUTH
3516,710907,58,FEMALE,28,ADULT
3517,530624,68,FEMALE,46,MIDDLE AGED
3518,550902,33,FEMALE,44,MIDDLE AGED
3519,491215,74,MALE,50,MIDDLE AGED
3520,280517,8,FEMALE,71,SENIOR
3521,640720,4,MALE,35,ADULT
3522,630202,57,MALE,36,MIDDLE AGED
3523,640429,6,MALE,35,ADULT
3524,451120,68,FEMALE,54,MIDDLE AGED
3525,740521,15,MALE,25,ADULT
3526,770706,15,FEMALE,22,YOUTH
3527,780811,77,MALE,21,YOUTH
3528,701006,73,FEMALE,29,ADULT
3529,730315,54,MALE,26,ADULT
3530,710918,16,FEMALE,28,ADULT
3531,200614,43,MALE,79,SENIOR
3532,350224,56,MALE,64,MIDDLE AGED
3533,631201,1,FEMALE,36,MIDDLE AGED
3534,710321,50,FEMALE,28,ADULT
3535,730512,37,MALE,26,ADULT
3536,220820,55,MALE,77,SENIOR
3537,460416,51,MALE,53,MIDDLE AGED
3538,440502,1,FEMALE,55,MIDDLE AGED
3539,200831,36,MALE,79,SENIOR
3540,360804,51,MALE,63,MIDDLE AGED
3541,340501,51,FEMALE,65,SENIOR
3542,390902,10,MALE,60,MIDDLE AGED
3543,410819,10,FEMALE,58,MIDDLE AGED
3544,610815,1,FEMALE,38,MIDDLE AGED
3545,661101,68,MALE,33,ADULT
3546,710228,3,MALE,28,ADULT
3547,240315,1,FEMALE,75,SENIOR
3548,750503,1,MALE,24,YOUTH
3549,370908,5,FEMALE,62,MIDDLE AGED
3550,690914,54,FEMALE,30,ADULT
3552,401116,44,MALE,59,MIDDLE AGED
3554,651221,22,FEMALE,34,ADULT
3555,680206,22,MALE,31,ADULT
3556,271127,6,MALE,72,SENIOR
3557,281124,6,FEMALE,71,SENIOR
3558,280701,54,FEMALE,71,SENIOR
3559,391023,57,FEMALE,60,MIDDLE AGED
3560,440202,57,MALE,55,MIDDLE AGED
3562,310405,1,MALE,68,SENIOR
3563,261122,1,FEMALE,73,SENIOR
3564,480323,62,MALE,51,MIDDLE AGED
3565,620729,44,MALE,37,MIDDLE AGED
3566,320219,65,FEMALE,67,SENIOR
3567,480309,1,MALE,51,MIDDLE AGED
3568,410125,1,MALE,58,MIDDLE AGED
3569,330409,67,MALE,66,SENIOR
3570,450427,15,FEMALE,54,MIDDLE AGED
3571,700617,25,MALE,29,ADULT
3572,281218,48,FEMALE,71,SENIOR
3573,720209,8,FEMALE,27,ADULT
3574,460217,19,FEMALE,53,MIDDLE AGED
3575,371012,9,FEMALE,62,MIDDLE AGED
3576,390315,1,FEMALE,60,MIDDLE AGED
3577,421215,31,FEMALE,57,MIDDLE AGED
3578,271020,72,MALE,72,SENIOR
3579,300807,72,FEMALE,69,SENIOR
3580,290427,6,FEMALE,70,SENIOR
3581,671223,33,MALE,32,ADULT
3582,550217,38,MALE,44,MIDDLE AGED
3583,420909,15,FEMALE,57,MIDDLE AGED
3584,410325,15,MALE,58,MIDDLE AGED
3585,681002,29,FEMALE,31,ADULT
3586,430411,60,MALE,56,MIDDLE AGED
3587,391201,60,FEMALE,60,MIDDLE AGED
3588,531104,76,FEMALE,46,MIDDLE AGED
3589,610713,73,FEMALE,38,MIDDLE AGED
3590,760923,23,FEMALE,23,YOUTH
3591,300928,74,MALE,69,SENIOR
3592,250330,74,FEMALE,74,SENIOR
3594,610507,13,FEMALE,38,MIDDLE AGED
3595,650101,28,MALE,34,ADULT
3596,750322,74,MALE,24,YOUTH
3597,330817,10,FEMALE,66,SENIOR
3598,230911,66,MALE,76,SENIOR
3599,310302,66,FEMALE,68,SENIOR
3600,430726,46,FEMALE,56,MIDDLE AGED
3601,380803,19,MALE,61,MIDDLE AGED
3602,401210,19,FEMALE,59,MIDDLE AGED
3603,540613,42,MALE,45,MIDDLE AGED
3605,340724,71,MALE,65,SENIOR
3606,580606,63,MALE,41,MIDDLE AGED
3607,460729,18,FEMALE,53,MIDDLE AGED
3608,471209,66,MALE,52,MIDDLE AGED
3609,551026,66,FEMALE,44,MIDDLE AGED
3610,190508,36,MALE,80,SENIOR
3611,720527,30,FEMALE,27,ADULT
3612,620904,19,FEMALE,37,MIDDLE AGED
3613,690212,19,MALE,30,ADULT
3614,711009,43,FEMALE,28,ADULT
3615,740704,1,MALE,25,ADULT
3616,640414,77,FEMALE,35,ADULT
3617,541130,51,FEMALE,45,MIDDLE AGED
3618,530221,54,MALE,46,MIDDLE AGED
3619,550809,40,MALE,44,MIDDLE AGED
3620,370914,21,MALE,62,MIDDLE AGED
3621,390721,66,MALE,60,MIDDLE AGED
3622,380417,66,FEMALE,61,MIDDLE AGED
3623,650420,28,FEMALE,34,ADULT
3624,820227,1,FEMALE,17,YOUTH
3627,810608,18,FEMALE,18,YOUTH
3628,270226,11,FEMALE,72,SENIOR
3629,471213,42,MALE,52,MIDDLE AGED
3630,231128,64,FEMALE,76,SENIOR
3631,211119,64,MALE,78,SENIOR
3632,430929,15,FEMALE,56,MIDDLE AGED
3633,331014,72,MALE,66,SENIOR
3634,230625,1,MALE,76,SENIOR
3635,210131,1,FEMALE,78,SENIOR
3636,780519,46,MALE,21,YOUTH
3637,590110,64,MALE,40,MIDDLE AGED
3638,431211,49,FEMALE,56,MIDDLE AGED
3639,280417,73,MALE,71,SENIOR
3640,780724,75,MALE,21,YOUTH
3641,790201,75,FEMALE,20,YOUTH
3642,610827,19,MALE,38,MIDDLE AGED
3643,801111,26,MALE,19,YOUTH
3644,510614,75,MALE,48,MIDDLE AGED
3645,750226,34,MALE,24,YOUTH
3646,430616,33,FEMALE,56,MIDDLE AGED
3647,480823,33,MALE,51,MIDDLE AGED
3648,800103,3,MALE,19,YOUTH
3649,591025,10,FEMALE,40,MIDDLE AGED
3650,180217,64,MALE,81,SENIOR
3651,181001,35,MALE,81,SENIOR
3652,200220,1,MALE,79,SENIOR
3653,170103,1,FEMALE,82,SENIOR
3654,240301,25,FEMALE,75,SENIOR
3655,680206,59,MALE,31,ADULT
3656,250826,62,FEMALE,74,SENIOR
3657,210518,62,MALE,78,SENIOR
3658,240405,58,MALE,75,SENIOR
3659,301110,42,FEMALE,69,SENIOR
3660,740709,65,MALE,25,ADULT
3661,321125,51,MALE,67,SENIOR
3662,310922,27,MALE,68,SENIOR
3663,470625,69,FEMALE,52,MIDDLE AGED
3664,510319,69,MALE,48,MIDDLE AGED
3667,710918,70,MALE,28,ADULT
3668,721223,70,FEMALE,27,ADULT
3669,620822,10,MALE,37,MIDDLE AGED
3670,800917,44,FEMALE,19,YOUTH
3671,430716,10,MALE,56,MIDDLE AGED
3672,481206,10,FEMALE,51,MIDDLE AGED
3673,511207,1,FEMALE,48,MIDDLE AGED
3674,801110,17,FEMALE,19,YOUTH
3675,520318,70,MALE,47,MIDDLE AGED
3676,651014,10,FEMALE,34,ADULT
3677,600916,10,MALE,39,MIDDLE AGED
3678,340812,1,FEMALE,65,SENIOR
3679,310423,72,MALE,68,SENIOR
3680,230407,72,FEMALE,76,SENIOR
3681,210426,1,MALE,78,SENIOR
3682,240112,1,FEMALE,75,SENIOR
3683,770222,74,FEMALE,22,YOUTH
3684,611231,16,FEMALE,38,MIDDLE AGED
3685,740306,74,MALE,25,ADULT
3686,621011,61,FEMALE,37,MIDDLE AGED
3687,720206,49,MALE,27,ADULT
3688,750502,49,FEMALE,24,YOUTH
3689,790712,9,FEMALE,20,YOUTH
3690,600802,44,MALE,39,MIDDLE AGED
3691,650417,18,MALE,34,ADULT
3693,220331,15,MALE,77,SENIOR
3694,200429,15,FEMALE,79,SENIOR
3695,341004,55,MALE,65,SENIOR
3696,390411,55,FEMALE,60,MIDDLE AGED
3697,540116,9,FEMALE,45,MIDDLE AGED
3698,710425,44,MALE,28,ADULT
3699,680808,1,MALE,31,ADULT
3700,760524,1,FEMALE,23,YOUTH
3701,540506,73,FEMALE,45,MIDDLE AGED
3702,521127,76,MALE,47,MIDDLE AGED
3703,310615,17,MALE,68,SENIOR
3704,620411,69,MALE,37,MIDDLE AGED
3705,650604,1,FEMALE,34,ADULT
3707,410624,74,MALE,58,MIDDLE AGED
3708,580316,46,FEMALE,41,MIDDLE AGED
3709,550503,46,MALE,44,MIDDLE AGED
3710,280125,59,MALE,71,SENIOR
3711,680507,25,MALE,31,ADULT
3712,690530,56,FEMALE,30,ADULT
3713,440223,41,FEMALE,55,MIDDLE AGED
3714,531001,8,FEMALE,46,MIDDLE AGED
3716,530415,74,MALE,46,MIDDLE AGED
3717,250130,71,MALE,74,SENIOR
3718,290629,71,FEMALE,70,SENIOR
3719,300830,54,MALE,69,SENIOR
3720,361207,54,FEMALE,63,MIDDLE AGED
3721,541216,64,FEMALE,45,MIDDLE AGED
3722,560429,1,FEMALE,43,MIDDLE AGED
3723,680901,18,MALE,31,ADULT
3724,250923,57,FEMALE,74,SENIOR
3727,700113,33,MALE,29,ADULT
3728,360106,66,MALE,63,MIDDLE AGED
3729,410822,66,FEMALE,58,MIDDLE AGED
3730,450807,59,FEMALE,54,MIDDLE AGED
3732,460827,66,MALE,53,MIDDLE AGED
3733,460509,1,FEMALE,53,MIDDLE AGED
3734,431202,15,MALE,56,MIDDLE AGED
3735,380117,18,MALE,61,MIDDLE AGED
3736,320722,18,FEMALE,67,SENIOR
3737,480430,12,MALE,51,MIDDLE AGED
3738,780331,1,FEMALE,21,YOUTH
3739,560821,3,FEMALE,43,MIDDLE AGED
3740,291103,46,MALE,70,SENIOR
3741,360504,16,MALE,63,MIDDLE AGED
3742,611127,56,FEMALE,38,MIDDLE AGED
3743,581106,56,MALE,41,MIDDLE AGED
3745,710119,2,FEMALE,28,ADULT
3746,750125,66,MALE,24,YOUTH
3747,641202,1,MALE,35,ADULT
3748,300305,59,FEMALE,69,SENIOR
3749,430321,65,FEMALE,56,MIDDLE AGED
3750,381003,1,MALE,61,MIDDLE AGED
3751,661012,33,MALE,33,ADULT
3752,610206,33,FEMALE,38,MIDDLE AGED
3753,590414,1,FEMALE,40,MIDDLE AGED
3754,470713,1,FEMALE,52,MIDDLE AGED
3755,510709,37,FEMALE,48,MIDDLE AGED
3756,711003,12,FEMALE,28,ADULT
3757,220416,5,MALE,77,SENIOR
3758,630914,53,FEMALE,36,MIDDLE AGED
3759,611012,53,MALE,38,MIDDLE AGED
3760,550104,18,MALE,44,MIDDLE AGED
3761,750805,48,MALE,24,YOUTH
3762,590218,60,FEMALE,40,MIDDLE AGED
3763,770812,38,FEMALE,22,YOUTH
3764,780129,38,MALE,21,YOUTH
3765,560124,45,FEMALE,43,MIDDLE AGED
3766,800310,1,FEMALE,19,YOUTH
3767,360907,14,MALE,63,MIDDLE AGED
3768,440304,14,FEMALE,55,MIDDLE AGED
3769,570910,54,MALE,42,MIDDLE AGED
3770,250103,35,FEMALE,74,SENIOR
3771,420327,48,MALE,57,MIDDLE AGED
3772,360823,48,FEMALE,63,MIDDLE AGED
3773,640729,33,FEMALE,35,ADULT
3774,221029,1,MALE,77,SENIOR
3775,281127,46,MALE,71,SENIOR
3776,780709,74,MALE,21,YOUTH
3777,750904,74,FEMALE,24,YOUTH
3779,490515,6,MALE,50,MIDDLE AGED
3780,771122,37,MALE,22,YOUTH
3781,750312,17,FEMALE,24,YOUTH
3782,800910,1,MALE,19,YOUTH
3783,680708,1,FEMALE,31,ADULT
3784,741108,1,MALE,25,ADULT
3785,200718,66,FEMALE,79,SENIOR
3786,200710,13,MALE,79,SENIOR
3787,780507,21,FEMALE,21,YOUTH
3788,550705,56,FEMALE,44,MIDDLE AGED
3789,641017,66,MALE,35,ADULT
3790,360828,48,MALE,63,MIDDLE AGED
3791,390318,72,MALE,60,MIDDLE AGED
3792,720921,74,MALE,27,ADULT
3793,510620,39,FEMALE,48,MIDDLE AGED
3794,760506,37,FEMALE,23,YOUTH
3795,820503,12,MALE,17,YOUTH
3796,530629,3,MALE,46,MIDDLE AGED
3797,510714,3,FEMALE,48,MIDDLE AGED
3798,541117,1,FEMALE,45,MIDDLE AGED
3799,290324,2,MALE,70,SENIOR
3800,540615,38,FEMALE,45,MIDDLE AGED
3801,480815,38,MALE,51,MIDDLE AGED
3802,250728,67,MALE,74,SENIOR
3803,300715,1,MALE,69,SENIOR
3804,330411,1,FEMALE,66,SENIOR
3805,421220,68,MALE,57,MIDDLE AGED
3806,670627,54,FEMALE,32,ADULT
3807,471107,33,FEMALE,52,MIDDLE AGED
3808,430124,57,MALE,56,MIDDLE AGED
3811,520620,6,MALE,47,MIDDLE AGED
3812,670208,1,MALE,32,ADULT
3813,780825,2,FEMALE,21,YOUTH
3814,450913,1,MALE,54,MIDDLE AGED
3815,690412,28,FEMALE,30,ADULT
3816,660126,1,MALE,33,ADULT
3817,371021,77,FEMALE,62,MIDDLE AGED
3818,420728,71,MALE,57,MIDDLE AGED
3819,360524,71,FEMALE,63,MIDDLE AGED
3821,390516,22,MALE,60,MIDDLE AGED
3822,531126,48,MALE,46,MIDDLE AGED
3823,561208,63,MALE,43,MIDDLE AGED
3824,710107,41,MALE,28,ADULT
3825,650420,41,FEMALE,34,ADULT
3826,210308,33,MALE,78,SENIOR
3827,230505,33,FEMALE,76,SENIOR
3829,720313,59,MALE,27,ADULT
3830,680224,18,FEMALE,31,ADULT
3831,180211,11,MALE,81,SENIOR
3832,250904,11,FEMALE,74,SENIOR
3833,350301,19,MALE,64,MIDDLE AGED
3834,760912,1,FEMALE,23,YOUTH
3835,310512,50,FEMALE,68,SENIOR
3836,481121,77,MALE,51,MIDDLE AGED
3837,210822,39,FEMALE,78,SENIOR
3838,291027,65,MALE,70,SENIOR
3839,370705,65,FEMALE,62,MIDDLE AGED
3840,330612,50,FEMALE,66,SENIOR
3841,190708,26,MALE,80,SENIOR
3842,760626,74,MALE,23,YOUTH
3843,420421,4,FEMALE,57,MIDDLE AGED
3844,631226,71,FEMALE,36,MIDDLE AGED
3845,590509,1,MALE,40,MIDDLE AGED
3846,800711,27,FEMALE,19,YOUTH
3847,590914,6,FEMALE,40,MIDDLE AGED
3848,380814,45,FEMALE,61,MIDDLE AGED
3849,321211,1,FEMALE,67,SENIOR
3850,570126,45,FEMALE,42,MIDDLE AGED
3851,611120,45,MALE,38,MIDDLE AGED
3852,520912,10,FEMALE,47,MIDDLE AGED
3853,800704,59,FEMALE,19,YOUTH
3854,590830,24,MALE,40,MIDDLE AGED
3855,390320,29,MALE,60,MIDDLE AGED
3856,440609,1,FEMALE,55,MIDDLE AGED
3857,521203,72,FEMALE,47,MIDDLE AGED
3858,480614,18,FEMALE,51,MIDDLE AGED
3859,410503,18,MALE,58,MIDDLE AGED
3860,380410,74,MALE,61,MIDDLE AGED
3861,510127,11,FEMALE,48,MIDDLE AGED
3862,470713,40,FEMALE,52,MIDDLE AGED
3863,391027,1,FEMALE,60,MIDDLE AGED
3864,311117,1,MALE,68,SENIOR
3865,771106,75,MALE,22,YOUTH
3866,770703,75,FEMALE,22,YOUTH
3868,621114,66,MALE,37,MIDDLE AGED
3869,460224,17,FEMALE,53,MIDDLE AGED
3870,710808,4,FEMALE,28,ADULT
3871,790325,4,MALE,20,YOUTH
3872,300419,8,MALE,69,SENIOR
3873,601216,23,FEMALE,39,MIDDLE AGED
3874,420810,61,FEMALE,57,MIDDLE AGED
3875,300727,1,FEMALE,69,SENIOR
3876,230522,1,MALE,76,SENIOR
3877,560913,38,FEMALE,43,MIDDLE AGED
3880,610824,29,FEMALE,38,MIDDLE AGED
3881,470507,45,FEMALE,52,MIDDLE AGED
3882,420510,45,MALE,57,MIDDLE AGED
3883,650927,18,MALE,34,ADULT
3884,631118,72,MALE,36,MIDDLE AGED
3885,400117,70,FEMALE,59,MIDDLE AGED
3886,650717,8,FEMALE,34,ADULT
3887,200117,67,MALE,79,SENIOR
3888,161027,67,FEMALE,83,SENIOR
3890,581022,3,MALE,41,MIDDLE AGED
3891,581214,75,MALE,41,MIDDLE AGED
3892,790419,1,MALE,20,YOUTH
3893,691226,1,MALE,30,ADULT
3894,410121,29,MALE,58,MIDDLE AGED
3895,450503,29,FEMALE,54,MIDDLE AGED
3896,231003,5,MALE,76,SENIOR
3897,510328,16,FEMALE,48,MIDDLE AGED
3898,480117,57,FEMALE,51,MIDDLE AGED
3899,190920,55,FEMALE,80,SENIOR
3900,430923,55,MALE,56,MIDDLE AGED
3901,510412,55,FEMALE,48,MIDDLE AGED
3902,491220,65,FEMALE,50,MIDDLE AGED
3903,480318,1,FEMALE,51,MIDDLE AGED
3904,390115,29,FEMALE,60,MIDDLE AGED
3905,350805,29,MALE,64,MIDDLE AGED
3906,361223,64,MALE,63,MIDDLE AGED
3907,541209,1,FEMALE,45,MIDDLE AGED
3908,291125,73,MALE,70,SENIOR
3909,230916,73,FEMALE,76,SENIOR
3910,190823,37,FEMALE,80,SENIOR
3911,521013,31,FEMALE,47,MIDDLE AGED
3912,450307,1,FEMALE,54,MIDDLE AGED
3913,510801,8,MALE,48,MIDDLE AGED
3914,200824,52,FEMALE,79,SENIOR
3915,770105,20,MALE,22,YOUTH
3916,700827,47,FEMALE,29,ADULT
3917,671228,47,MALE,32,ADULT
3918,740110,5,MALE,25,ADULT
3919,420617,35,MALE,57,MIDDLE AGED
3920,250813,44,FEMALE,74,SENIOR
3921,580121,28,FEMALE,41,MIDDLE AGED
3922,280408,1,FEMALE,71,SENIOR
3923,351020,1,MALE,64,MIDDLE AGED
3924,710109,56,MALE,28,ADULT
3925,360814,45,FEMALE,63,MIDDLE AGED
3926,721001,54,MALE,27,ADULT
3927,480223,61,FEMALE,51,MIDDLE AGED
3928,280808,77,FEMALE,71,SENIOR
3929,571101,74,MALE,42,MIDDLE AGED
3930,210117,1,MALE,78,SENIOR
3931,211015,1,FEMALE,78,SENIOR
3932,391006,59,MALE,60,MIDDLE AGED
3933,460907,59,FEMALE,53,MIDDLE AGED
3934,681015,12,MALE,31,ADULT
3935,391127,71,MALE,60,MIDDLE AGED
3936,620408,36,FEMALE,37,MIDDLE AGED
3937,630609,36,MALE,36,MIDDLE AGED
3938,800122,27,MALE,19,YOUTH
3939,531106,40,MALE,46,MIDDLE AGED
3942,520813,53,MALE,47,MIDDLE AGED
3943,451204,1,MALE,54,MIDDLE AGED
3944,360101,8,MALE,63,MIDDLE AGED
3945,311025,8,FEMALE,68,SENIOR
3946,750511,1,MALE,24,YOUTH
3947,670525,23,MALE,32,ADULT
3948,790523,44,FEMALE,20,YOUTH
3949,740826,44,MALE,25,ADULT
3950,240321,38,MALE,75,SENIOR
3951,200722,38,FEMALE,79,SENIOR
3952,651228,52,FEMALE,34,ADULT
3953,250609,14,FEMALE,74,SENIOR
3954,571031,64,MALE,42,MIDDLE AGED
3955,600531,64,FEMALE,39,MIDDLE AGED
3956,750602,21,FEMALE,24,YOUTH
3957,710812,21,MALE,28,ADULT
3958,460430,37,FEMALE,53,MIDDLE AGED
3959,700715,30,FEMALE,29,ADULT
3960,640106,8,MALE,35,ADULT
3961,430403,53,FEMALE,56,MIDDLE AGED
3962,521128,74,MALE,47,MIDDLE AGED
3963,740207,76,MALE,25,ADULT
3964,420507,74,MALE,57,MIDDLE AGED
3965,630516,1,MALE,36,MIDDLE AGED
3966,691007,1,FEMALE,30,ADULT
3967,600926,18,FEMALE,39,MIDDLE AGED
3968,550615,18,MALE,44,MIDDLE AGED
3969,510219,4,FEMALE,48,MIDDLE AGED
3970,800809,46,FEMALE,19,YOUTH
3971,660220,1,MALE,33,ADULT
3972,300601,1,MALE,69,SENIOR
3973,820820,1,FEMALE,17,YOUTH
3974,380824,68,MALE,61,MIDDLE AGED
3975,540719,1,FEMALE,45,MIDDLE AGED
3976,670913,43,MALE,32,ADULT
3977,750927,8,MALE,24,YOUTH
3978,701215,18,MALE,29,ADULT
3979,281014,54,FEMALE,71,SENIOR
3980,530713,1,MALE,46,MIDDLE AGED
3981,790616,19,MALE,20,YOUTH
3982,190115,45,FEMALE,80,SENIOR
3983,260522,1,FEMALE,73,SENIOR
3984,640313,1,FEMALE,35,ADULT
3985,790416,75,FEMALE,20,YOUTH
3987,601107,67,MALE,39,MIDDLE AGED
3988,740904,53,FEMALE,25,ADULT
3989,800327,53,MALE,19,YOUTH
3990,730203,29,MALE,26,ADULT
3991,670517,11,MALE,32,ADULT
3992,481110,71,FEMALE,51,MIDDLE AGED
3993,800307,14,FEMALE,19,YOUTH
3994,650131,21,FEMALE,34,ADULT
3995,480815,1,FEMALE,51,MIDDLE AGED
3996,470716,36,FEMALE,52,MIDDLE AGED
3997,270105,13,FEMALE,72,SENIOR
3998,500603,59,FEMALE,49,MIDDLE AGED
3999,760116,30,FEMALE,23,YOUTH
4000,571022,40,MALE,42,MIDDLE AGED
4001,560129,69,MALE,43,MIDDLE AGED
4002,200629,25,FEMALE,79,SENIOR
4003,490423,8,MALE,50,MIDDLE AGED
4004,570812,30,FEMALE,42,MIDDLE AGED
4006,780507,25,FEMALE,21,YOUTH
4007,481107,23,MALE,51,MIDDLE AGED
4008,510508,23,FEMALE,48,MIDDLE AGED
4009,660629,4,MALE,33,ADULT
4010,480617,4,FEMALE,51,MIDDLE AGED
4011,571219,62,FEMALE,42,MIDDLE AGED
4012,561009,56,FEMALE,43,MIDDLE AGED
4013,511206,1,FEMALE,48,MIDDLE AGED
4014,800906,17,MALE,19,YOUTH
4015,721227,65,FEMALE,27,ADULT
4016,710525,13,FEMALE,28,ADULT
4017,640515,13,MALE,35,ADULT
4018,800907,3,FEMALE,19,YOUTH
4019,450916,11,MALE,54,MIDDLE AGED
4020,530331,45,FEMALE,46,MIDDLE AGED
4021,481210,45,MALE,51,MIDDLE AGED
4022,260210,1,MALE,73,SENIOR
4023,250517,1,FEMALE,74,SENIOR
4024,641016,3,MALE,35,ADULT
4025,711007,3,FEMALE,28,ADULT
4026,450924,76,FEMALE,54,MIDDLE AGED
4027,650628,16,FEMALE,34,ADULT
4028,700808,16,MALE,29,ADULT
4029,670103,17,MALE,32,ADULT
4030,760921,44,FEMALE,23,YOUTH
4031,750522,67,MALE,24,YOUTH
4032,640802,35,FEMALE,35,ADULT
4033,251015,51,MALE,74,SENIOR
4034,370717,58,MALE,62,MIDDLE AGED
4035,300820,58,FEMALE,69,SENIOR
4036,760709,25,FEMALE,23,YOUTH
4037,661022,1,FEMALE,33,ADULT
4040,610517,59,FEMALE,38,MIDDLE AGED
4041,540126,59,MALE,45,MIDDLE AGED
4042,390904,1,MALE,60,MIDDLE AGED
4043,530509,70,FEMALE,46,MIDDLE AGED
4044,300429,44,FEMALE,69,SENIOR
4046,441218,1,FEMALE,55,MIDDLE AGED
4047,370128,1,MALE,62,MIDDLE AGED
4048,231124,4,MALE,76,SENIOR
4049,450913,4,MALE,54,MIDDLE AGED
4050,481230,47,MALE,51,MIDDLE AGED
4051,491006,74,MALE,50,MIDDLE AGED
4052,501017,74,FEMALE,49,MIDDLE AGED
4053,290923,70,FEMALE,70,SENIOR
4054,590208,72,FEMALE,40,MIDDLE AGED
4055,530601,74,FEMALE,46,MIDDLE AGED
4056,520726,63,FEMALE,47,MIDDLE AGED
4057,220611,70,FEMALE,77,SENIOR
4059,240511,54,MALE,75,SENIOR
4060,540621,44,FEMALE,45,MIDDLE AGED
4061,781224,8,MALE,21,YOUTH
4062,500808,71,MALE,49,MIDDLE AGED
4063,660216,61,FEMALE,33,ADULT
4064,720208,61,MALE,27,ADULT
4065,420627,73,MALE,57,MIDDLE AGED
4066,361128,30,FEMALE,63,MIDDLE AGED
4067,590708,21,FEMALE,40,MIDDLE AGED
4068,240625,11,MALE,75,SENIOR
4069,590307,68,MALE,40,MIDDLE AGED
4070,590523,68,FEMALE,40,MIDDLE AGED
4071,421215,45,FEMALE,57,MIDDLE AGED
4072,410508,45,MALE,58,MIDDLE AGED
4073,550210,24,MALE,44,MIDDLE AGED
4074,580608,24,FEMALE,41,MIDDLE AGED
4075,440918,8,FEMALE,55,MIDDLE AGED
4076,691117,49,MALE,30,ADULT
4077,550306,68,FEMALE,44,MIDDLE AGED
4078,510604,23,MALE,48,MIDDLE AGED
4079,550629,27,MALE,44,MIDDLE AGED
4080,430926,21,FEMALE,56,MIDDLE AGED
4081,780603,9,MALE,21,YOUTH
4082,610115,58,FEMALE,38,MIDDLE AGED
4083,680130,74,FEMALE,31,ADULT
4084,571005,55,MALE,42,MIDDLE AGED
4085,521204,55,FEMALE,47,MIDDLE AGED
4086,411222,63,FEMALE,58,MIDDLE AGED
4087,460216,64,FEMALE,53,MIDDLE AGED
4088,481218,68,FEMALE,51,MIDDLE AGED
4089,470227,68,MALE,52,MIDDLE AGED
4090,710622,23,MALE,28,ADULT
4091,820907,29,FEMALE,17,YOUTH
4092,331111,14,FEMALE,66,SENIOR
4093,460929,1,MALE,53,MIDDLE AGED
4094,791219,2,MALE,20,YOUTH
4095,740914,25,MALE,25,ADULT
4096,800316,25,FEMALE,19,YOUTH
4098,380328,13,MALE,61,MIDDLE AGED
4099,450503,12,FEMALE,54,MIDDLE AGED
4100,550313,74,MALE,44,MIDDLE AGED
4101,700507,1,FEMALE,29,ADULT
4102,690815,4,FEMALE,30,ADULT
4103,650519,4,MALE,34,ADULT
4104,190410,23,MALE,80,SENIOR
4105,801115,16,FEMALE,19,YOUTH
4106,361109,1,MALE,63,MIDDLE AGED
4107,540909,49,MALE,45,MIDDLE AGED
4108,260126,43,FEMALE,73,SENIOR
4109,530811,63,MALE,46,MIDDLE AGED
4112,741128,38,MALE,25,ADULT
4113,470909,76,FEMALE,52,MIDDLE AGED
4114,640209,63,MALE,35,ADULT
4115,430327,33,MALE,56,MIDDLE AGED
4116,361124,36,MALE,63,MIDDLE AGED
4117,180701,53,FEMALE,81,SENIOR
4118,780617,28,MALE,21,YOUTH
4119,620220,62,FEMALE,37,MIDDLE AGED
4120,610306,62,MALE,38,MIDDLE AGED
4121,230212,23,MALE,76,SENIOR
4122,690918,39,MALE,30,ADULT
4123,661112,39,FEMALE,33,ADULT
4124,631110,19,FEMALE,36,MIDDLE AGED
4125,220417,31,FEMALE,77,SENIOR
4126,750909,74,MALE,24,YOUTH
4127,700526,74,FEMALE,29,ADULT
4129,520331,75,FEMALE,47,MIDDLE AGED
4131,760602,48,MALE,23,YOUTH
4132,621015,42,MALE,37,MIDDLE AGED
4133,650322,42,FEMALE,34,ADULT
4134,540212,1,FEMALE,45,MIDDLE AGED
4136,590106,31,MALE,40,MIDDLE AGED
4137,490830,21,MALE,50,MIDDLE AGED
4138,680918,11,FEMALE,31,ADULT
4139,690720,74,MALE,30,ADULT
4140,631004,70,MALE,36,MIDDLE AGED
4141,700318,9,MALE,29,ADULT
4142,600611,36,MALE,39,MIDDLE AGED
4143,550824,27,MALE,44,MIDDLE AGED
4144,550911,27,FEMALE,44,MIDDLE AGED
4145,221202,73,FEMALE,77,SENIOR
4146,550613,9,FEMALE,44,MIDDLE AGED
4147,721223,64,MALE,27,ADULT
4148,680208,64,FEMALE,31,ADULT
4149,790307,1,MALE,20,YOUTH
4150,770810,1,FEMALE,22,YOUTH
4151,260717,73,FEMALE,73,SENIOR
4152,270607,73,MALE,72,SENIOR
4153,560412,32,MALE,43,MIDDLE AGED
4154,531025,32,FEMALE,46,MIDDLE AGED
4155,230513,1,MALE,76,SENIOR
4156,621102,5,FEMALE,37,MIDDLE AGED
4157,720509,1,MALE,27,ADULT
4158,200710,35,FEMALE,79,SENIOR
4159,131206,35,MALE,86,SENIOR
4160,690627,16,FEMALE,30,ADULT
